uf,tipo_doenca,local_obito,faixa_etaria,sexo,total
RS,SRAG,HOSPITAL,"80 - 89",M,6
RS,SRAG,IGNORADO,"80 - 89",F,1
RS,SRAG,OUTROS_SERVICOS_SAUDE,"80 - 89",F,1
SC,OUTRAS,DOMICILIO,"80 - 89",F,758
SC,OUTRAS,DOMICILIO,"80 - 89",M,654
SC,OUTRAS,HOSPITAL,"80 - 89",F,1651
SC,OUTRAS,HOSPITAL,"80 - 89",I,1
SC,OUTRAS,HOSPITAL,"80 - 89",M,1498
SC,OUTRAS,IGNORADO,"80 - 89",F,6
SC,OUTRAS,IGNORADO,"80 - 89",M,3
SC,OUTRAS,OUTRO,"80 - 89",F,43
SC,OUTRAS,OUTRO,"80 - 89",M,43
SC,OUTRAS,OUTROS_SERVICOS_SAUDE,"80 - 89",F,77
SC,OUTRAS,OUTROS_SERVICOS_SAUDE,"80 - 89",M,69
SC,OUTRAS,VIA_PUBLICA,"80 - 89",F,11
SC,OUTRAS,VIA_PUBLICA,"80 - 89",M,16
SC,INDETERMINADA,DOMICILIO,"80 - 89",F,26
SC,INDETERMINADA,DOMICILIO,"80 - 89",M,14
SC,INDETERMINADA,HOSPITAL,"80 - 89",F,8
SC,INDETERMINADA,HOSPITAL,"80 - 89",M,6
SC,INDETERMINADA,OUTRO,"80 - 89",F,1
SC,INDETERMINADA,OUTRO,"80 - 89",M,1
SC,INDETERMINADA,OUTROS_SERVICOS_SAUDE,"80 - 89",F,1
SC,INSUFICIENCIA_RESPIRATORIA,DOMICILIO,"80 - 89",F,42
SC,INSUFICIENCIA_RESPIRATORIA,DOMICILIO,"80 - 89",M,61
SC,INSUFICIENCIA_RESPIRATORIA,HOSPITAL,"80 - 89",F,317
SC,INSUFICIENCIA_RESPIRATORIA,HOSPITAL,"80 - 89",M,319
SC,INSUFICIENCIA_RESPIRATORIA,IGNORADO,"80 - 89",F,1
SC,INSUFICIENCIA_RESPIRATORIA,IGNORADO,"80 - 89",M,1
SC,INSUFICIENCIA_RESPIRATORIA,OUTRO,"80 - 89",F,3
SC,INSUFICIENCIA_RESPIRATORIA,OUTRO,"80 - 89",M,3
SC,INSUFICIENCIA_RESPIRATORIA,OUTROS_SERVICOS_SAUDE,"80 - 89",F,7
SC,INSUFICIENCIA_RESPIRATORIA,OUTROS_SERVICOS_SAUDE,"80 - 89",M,6
SC,INSUFICIENCIA_RESPIRATORIA,VIA_PUBLICA,"80 - 89",F,1
SC,PNEUMONIA,DOMICILIO,"80 - 89",F,60
SC,PNEUMONIA,DOMICILIO,"80 - 89",M,67
SC,PNEUMONIA,HOSPITAL,"80 - 89",F,1040
SC,PNEUMONIA,HOSPITAL,"80 - 89",M,1044
SC,PNEUMONIA,IGNORADO,"80 - 89",F,1
SC,PNEUMONIA,IGNORADO,"80 - 89",M,2
SC,PNEUMONIA,OUTRO,"80 - 89",F,8
SC,PNEUMONIA,OUTRO,"80 - 89",M,4
SC,PNEUMONIA,OUTROS_SERVICOS_SAUDE,"80 - 89",F,9
SC,PNEUMONIA,OUTROS_SERVICOS_SAUDE,"80 - 89",M,8
SC,PNEUMONIA,VIA_PUBLICA,"80 - 89",F,1
SC,SEPTICEMIA,DOMICILIO,"80 - 89",F,15
SC,SEPTICEMIA,DOMICILIO,"80 - 89",M,8
SC,SEPTICEMIA,HOSPITAL,"80 - 89",F,727
SC,SEPTICEMIA,HOSPITAL,"80 - 89",M,479
SC,SEPTICEMIA,IGNORADO,"80 - 89",M,2
SC,SEPTICEMIA,OUTRO,"80 - 89",F,4
SC,SEPTICEMIA,OUTRO,"80 - 89",M,2
SC,SEPTICEMIA,OUTROS_SERVICOS_SAUDE,"80 - 89",F,8
SC,SEPTICEMIA,OUTROS_SERVICOS_SAUDE,"80 - 89",M,4
SC,SRAG,HOSPITAL,"80 - 89",F,2
SC,SRAG,HOSPITAL,"80 - 89",M,3
SE,OUTRAS,DOMICILIO,"80 - 89",F,156
SE,OUTRAS,DOMICILIO,"80 - 89",I,1
SE,OUTRAS,DOMICILIO,"80 - 89",M,139
SE,OUTRAS,HOSPITAL,"80 - 89",F,289
SE,OUTRAS,HOSPITAL,"80 - 89",M,279
SE,OUTRAS,IGNORADO,"80 - 89",F,5
SE,OUTRAS,IGNORADO,"80 - 89",M,7
SE,OUTRAS,OUTRO,"80 - 89",F,5
SE,OUTRAS,OUTRO,"80 - 89",M,5
SE,OUTRAS,OUTROS_SERVICOS_SAUDE,"80 - 89",F,136
SE,OUTRAS,OUTROS_SERVICOS_SAUDE,"80 - 89",M,131
SE,OUTRAS,POSTO_SAUDE,"80 - 89",F,1
SE,OUTRAS,VIA_PUBLICA,"80 - 89",F,5
SE,OUTRAS,VIA_PUBLICA,"80 - 89",M,6
SE,INDETERMINADA,DOMICILIO,"80 - 89",F,5
SE,INDETERMINADA,DOMICILIO,"80 - 89",M,10
SE,INDETERMINADA,HOSPITAL,"80 - 89",M,2
SE,INDETERMINADA,VIA_PUBLICA,"80 - 89",M,1
SE,INSUFICIENCIA_RESPIRATORIA,DOMICILIO,"80 - 89",F,11
SE,INSUFICIENCIA_RESPIRATORIA,DOMICILIO,"80 - 89",M,19
SE,INSUFICIENCIA_RESPIRATORIA,HOSPITAL,"80 - 89",F,60
SE,INSUFICIENCIA_RESPIRATORIA,HOSPITAL,"80 - 89",M,64
SE,INSUFICIENCIA_RESPIRATORIA,IGNORADO,"80 - 89",M,2
SE,INSUFICIENCIA_RESPIRATORIA,OUTRO,"80 - 89",M,1
SE,INSUFICIENCIA_RESPIRATORIA,OUTROS_SERVICOS_SAUDE,"80 - 89",F,13
SE,INSUFICIENCIA_RESPIRATORIA,OUTROS_SERVICOS_SAUDE,"80 - 89",M,14
SE,PNEUMONIA,DOMICILIO,"80 - 89",F,7
SE,PNEUMONIA,DOMICILIO,"80 - 89",M,8
SE,PNEUMONIA,HOSPITAL,"80 - 89",F,238
SE,PNEUMONIA,HOSPITAL,"80 - 89",M,205
SE,PNEUMONIA,IGNORADO,"80 - 89",F,4
SE,PNEUMONIA,IGNORADO,"80 - 89",M,2
SE,PNEUMONIA,OUTROS_SERVICOS_SAUDE,"80 - 89",F,10
SE,PNEUMONIA,OUTROS_SERVICOS_SAUDE,"80 - 89",M,9
SE,PNEUMONIA,VIA_PUBLICA,"80 - 89",M,1
SE,SEPTICEMIA,DOMICILIO,"80 - 89",F,6
SE,SEPTICEMIA,DOMICILIO,"80 - 89",M,6
SE,SEPTICEMIA,HOSPITAL,"80 - 89",F,190
SE,SEPTICEMIA,HOSPITAL,"80 - 89",M,163
SE,SEPTICEMIA,IGNORADO,"80 - 89",F,4
SE,SEPTICEMIA,IGNORADO,"80 - 89",M,1
SE,SEPTICEMIA,OUTRO,"80 - 89",F,2
SE,SEPTICEMIA,OUTROS_SERVICOS_SAUDE,"80 - 89",F,7
SE,SEPTICEMIA,OUTROS_SERVICOS_SAUDE,"80 - 89",M,5
SE,SRAG,HOSPITAL,"80 - 89",F,1
SE,SRAG,HOSPITAL,"80 - 89",M,1
SE,SRAG,OUTROS_SERVICOS_SAUDE,"80 - 89",M,1
SP,OUTRAS,AMBULANCIA,"80 - 89",F,1
SP,OUTRAS,AMBULANCIA,"80 - 89",M,2
SP,OUTRAS,DOMICILIO,"80 - 89",F,4332
SP,OUTRAS,DOMICILIO,"80 - 89",I,1
SP,OUTRAS,DOMICILIO,"80 - 89",M,4014
SP,OUTRAS,HOSPITAL,"80 - 89",F,10843
SP,OUTRAS,HOSPITAL,"80 - 89",I,3
SP,OUTRAS,HOSPITAL,"80 - 89",M,9121
SP,OUTRAS,IGNORADO,"80 - 89",F,70
SP,OUTRAS,IGNORADO,"80 - 89",I,1
SP,OUTRAS,IGNORADO,"80 - 89",M,61
SP,OUTRAS,OUTRO,"80 - 89",F,527
SP,OUTRAS,OUTRO,"80 - 89",M,402
SP,OUTRAS,OUTROS_SERVICOS_SAUDE,"80 - 89",F,910
SP,OUTRAS,OUTROS_SERVICOS_SAUDE,"80 - 89",M,766
SP,OUTRAS,POSTO_SAUDE,"80 - 89",F,28
SP,OUTRAS,POSTO_SAUDE,"80 - 89",M,15
SP,OUTRAS,SAMU,"80 - 89",F,1
SP,OUTRAS,VIA_PUBLICA,"80 - 89",F,37
SP,OUTRAS,VIA_PUBLICA,"80 - 89",M,77
SP,INDETERMINADA,DOMICILIO,"80 - 89",F,70
SP,INDETERMINADA,DOMICILIO,"80 - 89",M,52
SP,INDETERMINADA,HOSPITAL,"80 - 89",F,38
SP,INDETERMINADA,HOSPITAL,"80 - 89",M,23
SP,INDETERMINADA,IGNORADO,"80 - 89",F,1
SP,INDETERMINADA,IGNORADO,"80 - 89",M,1
SP,INDETERMINADA,OUTRO,"80 - 89",F,3
SP,INDETERMINADA,OUTRO,"80 - 89",M,5
SP,INDETERMINADA,OUTROS_SERVICOS_SAUDE,"80 - 89",F,6
SP,INDETERMINADA,OUTROS_SERVICOS_SAUDE,"80 - 89",M,4
SP,INDETERMINADA,VIA_PUBLICA,"80 - 89",F,2
SP,INSUFICIENCIA_RESPIRATORIA,AMBULANCIA,"80 - 89",F,1
SP,INSUFICIENCIA_RESPIRATORIA,AMBULANCIA,"80 - 89",M,1
SP,INSUFICIENCIA_RESPIRATORIA,DOMICILIO,"80 - 89",F,450
SP,INSUFICIENCIA_RESPIRATORIA,DOMICILIO,"80 - 89",M,396
SP,INSUFICIENCIA_RESPIRATORIA,HOSPITAL,"80 - 89",F,2469
SP,INSUFICIENCIA_RESPIRATORIA,HOSPITAL,"80 - 89",M,2016
SP,INSUFICIENCIA_RESPIRATORIA,IGNORADO,"80 - 89",F,8
SP,INSUFICIENCIA_RESPIRATORIA,IGNORADO,"80 - 89",M,12
SP,INSUFICIENCIA_RESPIRATORIA,OUTRO,"80 - 89",F,69
SP,INSUFICIENCIA_RESPIRATORIA,OUTRO,"80 - 89",M,36
SP,INSUFICIENCIA_RESPIRATORIA,OUTROS_SERVICOS_SAUDE,"80 - 89",F,196
SP,INSUFICIENCIA_RESPIRATORIA,OUTROS_SERVICOS_SAUDE,"80 - 89",M,134
SP,INSUFICIENCIA_RESPIRATORIA,POSTO_SAUDE,"80 - 89",F,6
SP,INSUFICIENCIA_RESPIRATORIA,POSTO_SAUDE,"80 - 89",M,4
SP,INSUFICIENCIA_RESPIRATORIA,SAMU,"80 - 89",F,1
SP,INSUFICIENCIA_RESPIRATORIA,VIA_PUBLICA,"80 - 89",F,5
SP,INSUFICIENCIA_RESPIRATORIA,VIA_PUBLICA,"80 - 89",M,3
SP,PNEUMONIA,DOMICILIO,"80 - 89",F,691
SP,PNEUMONIA,DOMICILIO,"80 - 89",M,733
SP,PNEUMONIA,HOSPITAL,"80 - 89",F,9596
SP,PNEUMONIA,HOSPITAL,"80 - 89",I,3
SP,PNEUMONIA,HOSPITAL,"80 - 89",M,8999
SP,PNEUMONIA,IGNORADO,"80 - 89",F,44
SP,PNEUMONIA,IGNORADO,"80 - 89",M,33
SP,PNEUMONIA,OUTRO,"80 - 89",F,180
SP,PNEUMONIA,OUTRO,"80 - 89",M,154
SP,PNEUMONIA,OUTROS_SERVICOS_SAUDE,"80 - 89",F,412
SP,PNEUMONIA,OUTROS_SERVICOS_SAUDE,"80 - 89",M,391
SP,PNEUMONIA,POSTO_SAUDE,"80 - 89",F,6
SP,PNEUMONIA,POSTO_SAUDE,"80 - 89",M,8
SP,PNEUMONIA,VIA_PUBLICA,"80 - 89",F,2
SP,PNEUMONIA,VIA_PUBLICA,"80 - 89",M,2
SP,SEPTICEMIA,DOMICILIO,"80 - 89",F,129
SP,SEPTICEMIA,DOMICILIO,"80 - 89",M,110
SP,SEPTICEMIA,HOSPITAL,"80 - 89",F,5647
SP,SEPTICEMIA,HOSPITAL,"80 - 89",I,1
SP,SEPTICEMIA,HOSPITAL,"80 - 89",M,4028
SP,SEPTICEMIA,IGNORADO,"80 - 89",F,20
SP,SEPTICEMIA,IGNORADO,"80 - 89",M,11
SP,SEPTICEMIA,OUTRO,"80 - 89",F,73
SP,SEPTICEMIA,OUTRO,"80 - 89",M,43
SP,SEPTICEMIA,OUTROS_SERVICOS_SAUDE,"80 - 89",F,192
SP,SEPTICEMIA,OUTROS_SERVICOS_SAUDE,"80 - 89",M,130
SP,SEPTICEMIA,POSTO_SAUDE,"80 - 89",F,2
SP,SEPTICEMIA,POSTO_SAUDE,"80 - 89",M,4
SP,SEPTICEMIA,VIA_PUBLICA,"80 - 89",F,2
SP,SEPTICEMIA,VIA_PUBLICA,"80 - 89",M,1
SP,SRAG,DOMICILIO,"80 - 89",F,1
SP,SRAG,DOMICILIO,"80 - 89",M,1
SP,SRAG,HOSPITAL,"80 - 89",F,21
SP,SRAG,HOSPITAL,"80 - 89",M,12
SP,SRAG,IGNORADO,"80 - 89",F,2
SP,SRAG,IGNORADO,"80 - 89",M,1
SP,SRAG,OUTRO,"80 - 89",M,2
SP,SRAG,OUTROS_SERVICOS_SAUDE,"80 - 89",F,4
SP,SRAG,OUTROS_SERVICOS_SAUDE,"80 - 89",M,3
TO,OUTRAS,DOMICILIO,"80 - 89",F,90
TO,OUTRAS,DOMICILIO,"80 - 89",M,116
TO,OUTRAS,HOSPITAL,"80 - 89",F,138
TO,OUTRAS,HOSPITAL,"80 - 89",M,167
TO,OUTRAS,IGNORADO,"80 - 89",M,4
TO,OUTRAS,OUTRO,"80 - 89",F,2
TO,OUTRAS,OUTRO,"80 - 89",M,10
TO,OUTRAS,OUTROS_SERVICOS_SAUDE,"80 - 89",F,2
TO,OUTRAS,OUTROS_SERVICOS_SAUDE,"80 - 89",M,7
TO,OUTRAS,VIA_PUBLICA,"80 - 89",F,1
TO,OUTRAS,VIA_PUBLICA,"80 - 89",M,7
TO,INDETERMINADA,DOMICILIO,"80 - 89",M,1
TO,INDETERMINADA,HOSPITAL,"80 - 89",M,1
TO,INSUFICIENCIA_RESPIRATORIA,DOMICILIO,"80 - 89",F,14
TO,INSUFICIENCIA_RESPIRATORIA,DOMICILIO,"80 - 89",M,29
TO,INSUFICIENCIA_RESPIRATORIA,HOSPITAL,"80 - 89",F,23
TO,INSUFICIENCIA_RESPIRATORIA,HOSPITAL,"80 - 89",M,33
TO,INSUFICIENCIA_RESPIRATORIA,OUTRO,"80 - 89",F,1
TO,INSUFICIENCIA_RESPIRATORIA,OUTRO,"80 - 89",M,2
TO,INSUFICIENCIA_RESPIRATORIA,OUTROS_SERVICOS_SAUDE,"80 - 89",M,1
TO,INSUFICIENCIA_RESPIRATORIA,VIA_PUBLICA,"80 - 89",F,1
TO,INSUFICIENCIA_RESPIRATORIA,VIA_PUBLICA,"80 - 89",M,1
TO,PNEUMONIA,DOMICILIO,"80 - 89",F,16
TO,PNEUMONIA,DOMICILIO,"80 - 89",M,9
TO,PNEUMONIA,HOSPITAL,"80 - 89",F,117
TO,PNEUMONIA,HOSPITAL,"80 - 89",I,2
TO,PNEUMONIA,HOSPITAL,"80 - 89",M,123
TO,PNEUMONIA,OUTRO,"80 - 89",F,1
TO,PNEUMONIA,OUTROS_SERVICOS_SAUDE,"80 - 89",F,2
TO,PNEUMONIA,OUTROS_SERVICOS_SAUDE,"80 - 89",M,2
TO,PNEUMONIA,VIA_PUBLICA,"80 - 89",M,1
TO,SEPTICEMIA,DOMICILIO,"80 - 89",M,1
TO,SEPTICEMIA,HOSPITAL,"80 - 89",F,51
TO,SEPTICEMIA,HOSPITAL,"80 - 89",M,47
TO,SRAG,DOMICILIO,"80 - 89",M,1
TO,SRAG,HOSPITAL,"80 - 89",M,1
AC,OUTRAS,DOMICILIO,"90 - 99",F,40
AC,OUTRAS,DOMICILIO,"90 - 99",M,39
AC,OUTRAS,HOSPITAL,"90 - 99",F,28
AC,OUTRAS,HOSPITAL,"90 - 99",M,33
AC,OUTRAS,IGNORADO,"90 - 99",M,1
AC,OUTRAS,OUTRO,"90 - 99",F,6
AC,OUTRAS,OUTRO,"90 - 99",M,2
AC,OUTRAS,VIA_PUBLICA,"90 - 99",F,2
AC,OUTRAS,VIA_PUBLICA,"90 - 99",M,1
AC,INDETERMINADA,DOMICILIO,"90 - 99",M,2
AC,INDETERMINADA,HOSPITAL,"90 - 99",F,1
AC,INDETERMINADA,OUTRO,"90 - 99",M,1
AC,INSUFICIENCIA_RESPIRATORIA,DOMICILIO,"90 - 99",F,1
AC,INSUFICIENCIA_RESPIRATORIA,DOMICILIO,"90 - 99",M,3
AC,INSUFICIENCIA_RESPIRATORIA,HOSPITAL,"90 - 99",F,10
AC,INSUFICIENCIA_RESPIRATORIA,HOSPITAL,"90 - 99",M,7
AC,INSUFICIENCIA_RESPIRATORIA,OUTRO,"90 - 99",M,1
AC,PNEUMONIA,DOMICILIO,"90 - 99",F,2
AC,PNEUMONIA,DOMICILIO,"90 - 99",M,3
AC,PNEUMONIA,HOSPITAL,"90 - 99",F,33
AC,PNEUMONIA,HOSPITAL,"90 - 99",M,45
AC,PNEUMONIA,OUTRO,"90 - 99",M,1
AC,PNEUMONIA,OUTROS_SERVICOS_SAUDE,"90 - 99",M,1
AC,SEPTICEMIA,DOMICILIO,"90 - 99",F,1
AC,SEPTICEMIA,DOMICILIO,"90 - 99",M,1
AC,SEPTICEMIA,HOSPITAL,"90 - 99",F,11
AC,SEPTICEMIA,HOSPITAL,"90 - 99",M,6
AC,SRAG,HOSPITAL,"90 - 99",M,1
AL,OUTRAS,DOMICILIO,"90 - 99",F,229
AL,OUTRAS,DOMICILIO,"90 - 99",M,166
AL,OUTRAS,HOSPITAL,"90 - 99",F,152
AL,OUTRAS,HOSPITAL,"90 - 99",M,113
AL,OUTRAS,IGNORADO,"90 - 99",F,1
AL,OUTRAS,OUTRO,"90 - 99",M,1
AL,OUTRAS,OUTROS_SERVICOS_SAUDE,"90 - 99",F,10
AL,OUTRAS,OUTROS_SERVICOS_SAUDE,"90 - 99",M,5
AL,OUTRAS,VIA_PUBLICA,"90 - 99",F,3
AL,OUTRAS,VIA_PUBLICA,"90 - 99",M,2
AL,INDETERMINADA,DOMICILIO,"90 - 99",F,4
AL,INDETERMINADA,DOMICILIO,"90 - 99",M,4
AL,INSUFICIENCIA_RESPIRATORIA,DOMICILIO,"90 - 99",F,34
AL,INSUFICIENCIA_RESPIRATORIA,DOMICILIO,"90 - 99",M,23
AL,INSUFICIENCIA_RESPIRATORIA,HOSPITAL,"90 - 99",F,49
AL,INSUFICIENCIA_RESPIRATORIA,HOSPITAL,"90 - 99",M,27
AL,INSUFICIENCIA_RESPIRATORIA,OUTRO,"90 - 99",F,1
AL,PNEUMONIA,DOMICILIO,"90 - 99",F,38
AL,PNEUMONIA,DOMICILIO,"90 - 99",M,21
AL,PNEUMONIA,HOSPITAL,"90 - 99",F,188
AL,PNEUMONIA,HOSPITAL,"90 - 99",M,112
AL,PNEUMONIA,OUTROS_SERVICOS_SAUDE,"90 - 99",F,2
AL,PNEUMONIA,OUTROS_SERVICOS_SAUDE,"90 - 99",M,2
AL,SEPTICEMIA,DOMICILIO,"90 - 99",F,16
AL,SEPTICEMIA,DOMICILIO,"90 - 99",M,10
AL,SEPTICEMIA,HOSPITAL,"90 - 99",F,93
AL,SEPTICEMIA,HOSPITAL,"90 - 99",M,52
AL,SEPTICEMIA,OUTROS_SERVICOS_SAUDE,"90 - 99",F,1
AL,SEPTICEMIA,OUTROS_SERVICOS_SAUDE,"90 - 99",M,1
AM,OUTRAS,AMBULANCIA,"90 - 99",F,1
AM,OUTRAS,DOMICILIO,"90 - 99",F,182
AM,OUTRAS,DOMICILIO,"90 - 99",M,107
AM,OUTRAS,HOSPITAL,"90 - 99",F,119
AM,OUTRAS,HOSPITAL,"90 - 99",M,95
AM,OUTRAS,OUTRO,"90 - 99",F,1
AM,OUTRAS,OUTRO,"90 - 99",M,2
AM,OUTRAS,OUTROS_SERVICOS_SAUDE,"90 - 99",F,1
AM,OUTRAS,OUTROS_SERVICOS_SAUDE,"90 - 99",M,1
AM,OUTRAS,VIA_PUBLICA,"90 - 99",M,2
AM,INDETERMINADA,DOMICILIO,"90 - 99",F,16
AM,INDETERMINADA,DOMICILIO,"90 - 99",M,10
AM,INDETERMINADA,HOSPITAL,"90 - 99",F,1
AM,INDETERMINADA,VIA_PUBLICA,"90 - 99",F,1
AM,INSUFICIENCIA_RESPIRATORIA,DOMICILIO,"90 - 99",F,14
AM,INSUFICIENCIA_RESPIRATORIA,DOMICILIO,"90 - 99",M,10
AM,INSUFICIENCIA_RESPIRATORIA,HOSPITAL,"90 - 99",F,19
AM,INSUFICIENCIA_RESPIRATORIA,HOSPITAL,"90 - 99",M,9
AM,PNEUMONIA,AMBULANCIA,"90 - 99",M,1
AM,PNEUMONIA,DOMICILIO,"90 - 99",F,12
AM,PNEUMONIA,DOMICILIO,"90 - 99",M,9
AM,PNEUMONIA,HOSPITAL,"90 - 99",F,147
AM,PNEUMONIA,HOSPITAL,"90 - 99",M,95
AM,SEPTICEMIA,DOMICILIO,"90 - 99",M,3
AM,SEPTICEMIA,HOSPITAL,"90 - 99",F,46
AM,SEPTICEMIA,HOSPITAL,"90 - 99",M,41
AM,SEPTICEMIA,OUTRO,"90 - 99",F,1
AM,SEPTICEMIA,OUTROS_SERVICOS_SAUDE,"90 - 99",F,1
AM,SRAG,HOSPITAL,"90 - 99",F,1
AP,OUTRAS,DOMICILIO,"90 - 99",F,26
AP,OUTRAS,DOMICILIO,"90 - 99",M,14
AP,OUTRAS,HOSPITAL,"90 - 99",F,22
AP,OUTRAS,HOSPITAL,"90 - 99",M,22
AP,OUTRAS,IGNORADO,"90 - 99",M,1
AP,INDETERMINADA,OUTROS_SERVICOS_SAUDE,"90 - 99",M,1
AP,INSUFICIENCIA_RESPIRATORIA,DOMICILIO,"90 - 99",F,6
AP,INSUFICIENCIA_RESPIRATORIA,DOMICILIO,"90 - 99",M,1
AP,INSUFICIENCIA_RESPIRATORIA,HOSPITAL,"90 - 99",F,4
AP,INSUFICIENCIA_RESPIRATORIA,HOSPITAL,"90 - 99",M,3
AP,INSUFICIENCIA_RESPIRATORIA,IGNORADO,"90 - 99",M,1
AP,PNEUMONIA,DOMICILIO,"90 - 99",F,4
AP,PNEUMONIA,DOMICILIO,"90 - 99",M,1
AP,PNEUMONIA,HOSPITAL,"90 - 99",F,37
AP,PNEUMONIA,HOSPITAL,"90 - 99",M,12
AP,PNEUMONIA,IGNORADO,"90 - 99",F,2
AP,PNEUMONIA,OUTRO,"90 - 99",M,1
AP,PNEUMONIA,VIA_PUBLICA,"90 - 99",M,1
AP,SEPTICEMIA,DOMICILIO,"90 - 99",F,1
AP,SEPTICEMIA,HOSPITAL,"90 - 99",F,10
AP,SEPTICEMIA,HOSPITAL,"90 - 99",M,9
AP,SEPTICEMIA,OUTROS_SERVICOS_SAUDE,"90 - 99",F,1
BA,OUTRAS,AMBULANCIA,"90 - 99",M,1
BA,OUTRAS,DOMICILIO,"90 - 99",F,1567
BA,OUTRAS,DOMICILIO,"90 - 99",I,1
BA,OUTRAS,DOMICILIO,"90 - 99",M,1171
BA,OUTRAS,HOSPITAL,"90 - 99",F,1070
BA,OUTRAS,HOSPITAL,"90 - 99",I,2
BA,OUTRAS,HOSPITAL,"90 - 99",M,747
BA,OUTRAS,IGNORADO,"90 - 99",F,9
BA,OUTRAS,IGNORADO,"90 - 99",I,14
BA,OUTRAS,IGNORADO,"90 - 99",M,9
BA,OUTRAS,OUTRO,"90 - 99",F,33
BA,OUTRAS,OUTRO,"90 - 99",M,30
BA,OUTRAS,OUTROS_SERVICOS_SAUDE,"90 - 99",F,104
BA,OUTRAS,OUTROS_SERVICOS_SAUDE,"90 - 99",M,69
BA,OUTRAS,POSTO_SAUDE,"90 - 99",M,1
BA,OUTRAS,VIA_PUBLICA,"90 - 99",F,14
BA,OUTRAS,VIA_PUBLICA,"90 - 99",M,11
BA,INDETERMINADA,DOMICILIO,"90 - 99",F,2
BA,INDETERMINADA,DOMICILIO,"90 - 99",M,2
BA,INDETERMINADA,HOSPITAL,"90 - 99",F,2
BA,INDETERMINADA,HOSPITAL,"90 - 99",M,2
BA,INSUFICIENCIA_RESPIRATORIA,DOMICILIO,"90 - 99",F,181
BA,INSUFICIENCIA_RESPIRATORIA,DOMICILIO,"90 - 99",M,107
BA,INSUFICIENCIA_RESPIRATORIA,HOSPITAL,"90 - 99",F,318
BA,INSUFICIENCIA_RESPIRATORIA,HOSPITAL,"90 - 99",M,233
BA,INSUFICIENCIA_RESPIRATORIA,OUTRO,"90 - 99",F,7
BA,INSUFICIENCIA_RESPIRATORIA,OUTRO,"90 - 99",M,1
BA,INSUFICIENCIA_RESPIRATORIA,OUTROS_SERVICOS_SAUDE,"90 - 99",F,20
BA,INSUFICIENCIA_RESPIRATORIA,OUTROS_SERVICOS_SAUDE,"90 - 99",I,1
BA,INSUFICIENCIA_RESPIRATORIA,OUTROS_SERVICOS_SAUDE,"90 - 99",M,12
BA,INSUFICIENCIA_RESPIRATORIA,VIA_PUBLICA,"90 - 99",F,2
BA,INSUFICIENCIA_RESPIRATORIA,VIA_PUBLICA,"90 - 99",M,1
BA,PNEUMONIA,DOMICILIO,"90 - 99",F,86
BA,PNEUMONIA,DOMICILIO,"90 - 99",M,87
BA,PNEUMONIA,HOSPITAL,"90 - 99",F,658
BA,PNEUMONIA,HOSPITAL,"90 - 99",I,1
BA,PNEUMONIA,HOSPITAL,"90 - 99",M,464
BA,PNEUMONIA,IGNORADO,"90 - 99",F,5
BA,PNEUMONIA,IGNORADO,"90 - 99",I,1
BA,PNEUMONIA,IGNORADO,"90 - 99",M,2
BA,PNEUMONIA,OUTRO,"90 - 99",F,12
BA,PNEUMONIA,OUTRO,"90 - 99",M,4
BA,PNEUMONIA,OUTROS_SERVICOS_SAUDE,"90 - 99",F,35
BA,PNEUMONIA,OUTROS_SERVICOS_SAUDE,"90 - 99",M,19
BA,PNEUMONIA,POSTO_SAUDE,"90 - 99",M,1
BA,SEPTICEMIA,DOMICILIO,"90 - 99",F,52
BA,SEPTICEMIA,DOMICILIO,"90 - 99",M,33
BA,SEPTICEMIA,HOSPITAL,"90 - 99",F,519
BA,SEPTICEMIA,HOSPITAL,"90 - 99",M,358
BA,SEPTICEMIA,IGNORADO,"90 - 99",F,4
BA,SEPTICEMIA,OUTRO,"90 - 99",F,3
BA,SEPTICEMIA,OUTRO,"90 - 99",M,3
BA,SEPTICEMIA,OUTROS_SERVICOS_SAUDE,"90 - 99",F,37
BA,SEPTICEMIA,OUTROS_SERVICOS_SAUDE,"90 - 99",M,12
BA,SEPTICEMIA,POSTO_SAUDE,"90 - 99",M,1
BA,SRAG,DOMICILIO,"90 - 99",F,2
BA,SRAG,DOMICILIO,"90 - 99",M,1
BA,SRAG,HOSPITAL,"90 - 99",F,3
BA,SRAG,HOSPITAL,"90 - 99",M,3
CE,OUTRAS,DOMICILIO,"90 - 99",F,879
CE,OUTRAS,DOMICILIO,"90 - 99",I,1
CE,OUTRAS,DOMICILIO,"90 - 99",M,597
CE,OUTRAS,HOSPITAL,"90 - 99",F,657
CE,OUTRAS,HOSPITAL,"90 - 99",M,458
CE,OUTRAS,IGNORADO,"90 - 99",F,16
CE,OUTRAS,IGNORADO,"90 - 99",M,11
CE,OUTRAS,OUTRO,"90 - 99",F,60
CE,OUTRAS,OUTRO,"90 - 99",M,43
CE,OUTRAS,OUTROS_SERVICOS_SAUDE,"90 - 99",F,49
CE,OUTRAS,OUTROS_SERVICOS_SAUDE,"90 - 99",M,25
CE,OUTRAS,POSTO_SAUDE,"90 - 99",F,1
CE,OUTRAS,POSTO_SAUDE,"90 - 99",M,2
CE,OUTRAS,SAMU,"90 - 99",F,1
CE,OUTRAS,VIA_PUBLICA,"90 - 99",F,6
CE,OUTRAS,VIA_PUBLICA,"90 - 99",M,9
