uf,tipo_doenca,local_obito,faixa_etaria,sexo,total
RJ,SEPTICEMIA,HOSPITAL,"> 100",M,23
RJ,SEPTICEMIA,OUTROS_SERVICOS_SAUDE,"> 100",F,6
RJ,SEPTICEMIA,OUTROS_SERVICOS_SAUDE,"> 100",M,3
RJ,SRAG,DOMICILIO,"> 100",F,1
RJ,SRAG,HOSPITAL,"> 100",F,2
RJ,SRAG,OUTROS_SERVICOS_SAUDE,"> 100",F,1
RN,OUTRAS,DOMICILIO,"> 100",F,60
RN,OUTRAS,DOMICILIO,"> 100",M,29
RN,OUTRAS,HOSPITAL,"> 100",F,19
RN,OUTRAS,HOSPITAL,"> 100",M,9
RN,OUTRAS,OUTROS_SERVICOS_SAUDE,"> 100",F,2
RN,COVID,HOSPITAL,"> 100",F,3
RN,COVID,HOSPITAL,"> 100",M,10
RN,COVID,OUTROS_SERVICOS_SAUDE,"> 100",F,1
RN,INDETERMINADA,DOMICILIO,"> 100",F,3
RN,INSUFICIENCIA_RESPIRATORIA,DOMICILIO,"> 100",F,8
RN,INSUFICIENCIA_RESPIRATORIA,DOMICILIO,"> 100",M,5
RN,INSUFICIENCIA_RESPIRATORIA,HOSPITAL,"> 100",F,8
RN,INSUFICIENCIA_RESPIRATORIA,HOSPITAL,"> 100",M,1
RN,INSUFICIENCIA_RESPIRATORIA,OUTROS_SERVICOS_SAUDE,"> 100",F,1
RN,PNEUMONIA,DOMICILIO,"> 100",F,19
RN,PNEUMONIA,DOMICILIO,"> 100",M,8
RN,PNEUMONIA,HOSPITAL,"> 100",F,27
RN,PNEUMONIA,HOSPITAL,"> 100",M,14
RN,PNEUMONIA,OUTRO,"> 100",F,1
RN,PNEUMONIA,OUTROS_SERVICOS_SAUDE,"> 100",F,1
RN,SEPTICEMIA,DOMICILIO,"> 100",F,6
RN,SEPTICEMIA,HOSPITAL,"> 100",F,13
RN,SEPTICEMIA,HOSPITAL,"> 100",M,2
RN,SEPTICEMIA,OUTROS_SERVICOS_SAUDE,"> 100",F,2
RN,SRAG,HOSPITAL,"> 100",M,1
RO,OUTRAS,DOMICILIO,"> 100",F,10
RO,OUTRAS,DOMICILIO,"> 100",M,5
RO,OUTRAS,HOSPITAL,"> 100",F,1
RO,OUTRAS,HOSPITAL,"> 100",M,5
RO,OUTRAS,OUTROS_SERVICOS_SAUDE,"> 100",M,1
RO,COVID,DOMICILIO,"> 100",F,1
RO,COVID,HOSPITAL,"> 100",F,2
RO,PNEUMONIA,DOMICILIO,"> 100",M,2
RO,PNEUMONIA,HOSPITAL,"> 100",F,2
RO,PNEUMONIA,HOSPITAL,"> 100",M,1
RO,SEPTICEMIA,HOSPITAL,"> 100",F,1
RR,OUTRAS,DOMICILIO,"> 100",F,2
RR,OUTRAS,DOMICILIO,"> 100",M,1
RR,OUTRAS,HOSPITAL,"> 100",F,2
RR,OUTRAS,HOSPITAL,"> 100",M,1
RR,COVID,HOSPITAL,"> 100",F,3
RR,PNEUMONIA,DOMICILIO,"> 100",M,1
RR,PNEUMONIA,HOSPITAL,"> 100",F,3
RR,PNEUMONIA,HOSPITAL,"> 100",M,2
RR,SEPTICEMIA,HOSPITAL,"> 100",F,1
RR,SEPTICEMIA,HOSPITAL,"> 100",M,1
RS,OUTRAS,DOMICILIO,"> 100",F,132
RS,OUTRAS,DOMICILIO,"> 100",M,41
RS,OUTRAS,HOSPITAL,"> 100",F,87
RS,OUTRAS,HOSPITAL,"> 100",M,23
RS,OUTRAS,IGNORADO,"> 100",F,4
RS,OUTRAS,IGNORADO,"> 100",M,7
RS,OUTRAS,OUTRO,"> 100",F,12
RS,OUTRAS,OUTRO,"> 100",M,2
RS,OUTRAS,OUTROS_SERVICOS_SAUDE,"> 100",F,23
RS,OUTRAS,OUTROS_SERVICOS_SAUDE,"> 100",M,2
RS,OUTRAS,VIA_PUBLICA,"> 100",M,1
RS,COVID,DOMICILIO,"> 100",F,1
RS,COVID,HOSPITAL,"> 100",F,18
RS,COVID,HOSPITAL,"> 100",M,4
RS,COVID,OUTRO,"> 100",F,2
RS,COVID,OUTRO,"> 100",M,1
RS,COVID,OUTROS_SERVICOS_SAUDE,"> 100",M,1
RS,INDETERMINADA,DOMICILIO,"> 100",F,6
RS,INDETERMINADA,DOMICILIO,"> 100",M,1
RS,INDETERMINADA,HOSPITAL,"> 100",F,2
RS,INSUFICIENCIA_RESPIRATORIA,DOMICILIO,"> 100",F,8
RS,INSUFICIENCIA_RESPIRATORIA,DOMICILIO,"> 100",M,1
RS,INSUFICIENCIA_RESPIRATORIA,HOSPITAL,"> 100",F,20
RS,INSUFICIENCIA_RESPIRATORIA,HOSPITAL,"> 100",I,1
RS,INSUFICIENCIA_RESPIRATORIA,HOSPITAL,"> 100",M,6
RS,INSUFICIENCIA_RESPIRATORIA,OUTRO,"> 100",F,2
RS,INSUFICIENCIA_RESPIRATORIA,OUTRO,"> 100",M,1
RS,INSUFICIENCIA_RESPIRATORIA,OUTROS_SERVICOS_SAUDE,"> 100",F,3
RS,INSUFICIENCIA_RESPIRATORIA,OUTROS_SERVICOS_SAUDE,"> 100",M,3
RS,INSUFICIENCIA_RESPIRATORIA,VIA_PUBLICA,"> 100",F,1
RS,PNEUMONIA,DOMICILIO,"> 100",F,9
RS,PNEUMONIA,DOMICILIO,"> 100",M,2
RS,PNEUMONIA,HOSPITAL,"> 100",F,68
RS,PNEUMONIA,HOSPITAL,"> 100",M,25
RS,PNEUMONIA,IGNORADO,"> 100",F,2
RS,PNEUMONIA,OUTRO,"> 100",F,2
RS,PNEUMONIA,OUTRO,"> 100",M,1
RS,PNEUMONIA,OUTROS_SERVICOS_SAUDE,"> 100",F,4
RS,PNEUMONIA,OUTROS_SERVICOS_SAUDE,"> 100",M,3
RS,SEPTICEMIA,DOMICILIO,"> 100",F,5
RS,SEPTICEMIA,DOMICILIO,"> 100",M,1
RS,SEPTICEMIA,HOSPITAL,"> 100",F,31
RS,SEPTICEMIA,HOSPITAL,"> 100",M,8
RS,SEPTICEMIA,IGNORADO,"> 100",F,1
RS,SEPTICEMIA,OUTROS_SERVICOS_SAUDE,"> 100",F,1
RS,SEPTICEMIA,OUTROS_SERVICOS_SAUDE,"> 100",M,1
SC,OUTRAS,DOMICILIO,"> 100",F,52
SC,OUTRAS,DOMICILIO,"> 100",M,20
SC,OUTRAS,HOSPITAL,"> 100",F,25
SC,OUTRAS,HOSPITAL,"> 100",M,13
SC,OUTRAS,IGNORADO,"> 100",M,1
SC,OUTRAS,OUTRO,"> 100",F,5
SC,OUTRAS,OUTRO,"> 100",M,1
SC,OUTRAS,OUTROS_SERVICOS_SAUDE,"> 100",F,4
SC,COVID,HOSPITAL,"> 100",F,4
SC,COVID,HOSPITAL,"> 100",M,5
SC,INDETERMINADA,DOMICILIO,"> 100",F,1
SC,INDETERMINADA,DOMICILIO,"> 100",M,1
SC,INSUFICIENCIA_RESPIRATORIA,DOMICILIO,"> 100",F,3
SC,INSUFICIENCIA_RESPIRATORIA,DOMICILIO,"> 100",M,4
SC,INSUFICIENCIA_RESPIRATORIA,HOSPITAL,"> 100",F,7
SC,INSUFICIENCIA_RESPIRATORIA,HOSPITAL,"> 100",M,3
SC,PNEUMONIA,DOMICILIO,"> 100",F,5
SC,PNEUMONIA,DOMICILIO,"> 100",M,2
SC,PNEUMONIA,HOSPITAL,"> 100",F,11
SC,PNEUMONIA,HOSPITAL,"> 100",M,10
SC,PNEUMONIA,OUTRO,"> 100",F,1
SC,SEPTICEMIA,DOMICILIO,"> 100",F,1
SC,SEPTICEMIA,HOSPITAL,"> 100",F,6
SC,SEPTICEMIA,HOSPITAL,"> 100",M,6
SE,OUTRAS,DOMICILIO,"> 100",F,23
SE,OUTRAS,DOMICILIO,"> 100",M,15
SE,OUTRAS,HOSPITAL,"> 100",F,8
SE,OUTRAS,HOSPITAL,"> 100",M,6
SE,OUTRAS,OUTROS_SERVICOS_SAUDE,"> 100",F,10
SE,OUTRAS,OUTROS_SERVICOS_SAUDE,"> 100",M,8
SE,COVID,DOMICILIO,"> 100",F,1
SE,COVID,HOSPITAL,"> 100",F,3
SE,COVID,HOSPITAL,"> 100",M,3
SE,COVID,OUTROS_SERVICOS_SAUDE,"> 100",F,2
SE,COVID,OUTROS_SERVICOS_SAUDE,"> 100",M,1
SE,INDETERMINADA,DOMICILIO,"> 100",F,2
SE,INDETERMINADA,DOMICILIO,"> 100",M,2
SE,INDETERMINADA,HOSPITAL,"> 100",M,1
SE,INSUFICIENCIA_RESPIRATORIA,DOMICILIO,"> 100",F,2
SE,INSUFICIENCIA_RESPIRATORIA,DOMICILIO,"> 100",M,1
SE,INSUFICIENCIA_RESPIRATORIA,HOSPITAL,"> 100",F,1
SE,INSUFICIENCIA_RESPIRATORIA,HOSPITAL,"> 100",M,2
SE,INSUFICIENCIA_RESPIRATORIA,IGNORADO,"> 100",F,1
SE,INSUFICIENCIA_RESPIRATORIA,OUTROS_SERVICOS_SAUDE,"> 100",F,1
SE,INSUFICIENCIA_RESPIRATORIA,OUTROS_SERVICOS_SAUDE,"> 100",M,1
SE,PNEUMONIA,DOMICILIO,"> 100",F,8
SE,PNEUMONIA,DOMICILIO,"> 100",M,2
SE,PNEUMONIA,HOSPITAL,"> 100",F,9
SE,PNEUMONIA,HOSPITAL,"> 100",M,8
SE,PNEUMONIA,OUTROS_SERVICOS_SAUDE,"> 100",F,1
SE,PNEUMONIA,OUTROS_SERVICOS_SAUDE,"> 100",M,1
SE,SEPTICEMIA,HOSPITAL,"> 100",F,5
SE,SEPTICEMIA,HOSPITAL,"> 100",M,3
SE,SEPTICEMIA,OUTROS_SERVICOS_SAUDE,"> 100",M,2
SP,OUTRAS,DOMICILIO,"> 100",F,383
SP,OUTRAS,DOMICILIO,"> 100",M,111
SP,OUTRAS,HOSPITAL,"> 100",F,276
SP,OUTRAS,HOSPITAL,"> 100",M,87
SP,OUTRAS,IGNORADO,"> 100",F,3
SP,OUTRAS,IGNORADO,"> 100",M,1
SP,OUTRAS,OUTRO,"> 100",F,31
SP,OUTRAS,OUTRO,"> 100",M,8
SP,OUTRAS,OUTROS_SERVICOS_SAUDE,"> 100",F,48
SP,OUTRAS,OUTROS_SERVICOS_SAUDE,"> 100",M,14
SP,OUTRAS,VIA_PUBLICA,"> 100",F,1
SP,COVID,DOMICILIO,"> 100",F,5
SP,COVID,DOMICILIO,"> 100",M,3
SP,COVID,HOSPITAL,"> 100",F,84
SP,COVID,HOSPITAL,"> 100",M,36
SP,COVID,IGNORADO,"> 100",F,1
SP,COVID,OUTRO,"> 100",F,1
SP,COVID,OUTRO,"> 100",M,3
SP,COVID,OUTROS_SERVICOS_SAUDE,"> 100",F,3
SP,COVID,OUTROS_SERVICOS_SAUDE,"> 100",M,2
SP,INDETERMINADA,DOMICILIO,"> 100",F,8
SP,INDETERMINADA,DOMICILIO,"> 100",M,4
SP,INDETERMINADA,HOSPITAL,"> 100",M,1
SP,INDETERMINADA,OUTROS_SERVICOS_SAUDE,"> 100",F,1
SP,INSUFICIENCIA_RESPIRATORIA,DOMICILIO,"> 100",F,35
SP,INSUFICIENCIA_RESPIRATORIA,DOMICILIO,"> 100",M,7
SP,INSUFICIENCIA_RESPIRATORIA,HOSPITAL,"> 100",F,75
SP,INSUFICIENCIA_RESPIRATORIA,HOSPITAL,"> 100",M,21
SP,INSUFICIENCIA_RESPIRATORIA,IGNORADO,"> 100",F,2
SP,INSUFICIENCIA_RESPIRATORIA,OUTRO,"> 100",F,5
SP,INSUFICIENCIA_RESPIRATORIA,OUTROS_SERVICOS_SAUDE,"> 100",F,9
SP,PNEUMONIA,DOMICILIO,"> 100",F,45
SP,PNEUMONIA,DOMICILIO,"> 100",M,21
SP,PNEUMONIA,HOSPITAL,"> 100",F,307
SP,PNEUMONIA,HOSPITAL,"> 100",M,93
SP,PNEUMONIA,IGNORADO,"> 100",F,1
SP,PNEUMONIA,IGNORADO,"> 100",M,1
SP,PNEUMONIA,OUTRO,"> 100",F,7
SP,PNEUMONIA,OUTRO,"> 100",M,6
SP,PNEUMONIA,OUTROS_SERVICOS_SAUDE,"> 100",F,22
SP,PNEUMONIA,OUTROS_SERVICOS_SAUDE,"> 100",M,5
SP,PNEUMONIA,POSTO_SAUDE,"> 100",M,1
SP,PNEUMONIA,VIA_PUBLICA,"> 100",M,1
SP,SEPTICEMIA,DOMICILIO,"> 100",F,21
SP,SEPTICEMIA,DOMICILIO,"> 100",M,4
SP,SEPTICEMIA,HOSPITAL,"> 100",F,143
SP,SEPTICEMIA,HOSPITAL,"> 100",M,30
SP,SEPTICEMIA,IGNORADO,"> 100",F,1
SP,SEPTICEMIA,OUTRO,"> 100",F,7
SP,SEPTICEMIA,OUTROS_SERVICOS_SAUDE,"> 100",F,10
SP,SEPTICEMIA,OUTROS_SERVICOS_SAUDE,"> 100",M,3
SP,SEPTICEMIA,POSTO_SAUDE,"> 100",F,1
SP,SRAG,DOMICILIO,"> 100",F,3
SP,SRAG,HOSPITAL,"> 100",F,2
SP,SRAG,HOSPITAL,"> 100",M,5
TO,OUTRAS,DOMICILIO,"> 100",F,13
TO,OUTRAS,DOMICILIO,"> 100",M,12
TO,OUTRAS,HOSPITAL,"> 100",F,6
TO,OUTRAS,HOSPITAL,"> 100",M,1
TO,OUTRAS,IGNORADO,"> 100",M,1
TO,OUTRAS,OUTRO,"> 100",M,2
TO,OUTRAS,OUTROS_SERVICOS_SAUDE,"> 100",M,1
TO,COVID,HOSPITAL,"> 100",F,1
TO,COVID,HOSPITAL,"> 100",M,2
TO,COVID,IGNORADO,"> 100",M,1
TO,INDETERMINADA,DOMICILIO,"> 100",M,1
TO,INSUFICIENCIA_RESPIRATORIA,DOMICILIO,"> 100",F,2
TO,INSUFICIENCIA_RESPIRATORIA,HOSPITAL,"> 100",M,2
TO,PNEUMONIA,DOMICILIO,"> 100",M,2
TO,PNEUMONIA,HOSPITAL,"> 100",F,5
TO,PNEUMONIA,HOSPITAL,"> 100",M,3
TO,PNEUMONIA,OUTRO,"> 100",F,1
TO,SEPTICEMIA,DOMICILIO,"> 100",F,2
TO,SEPTICEMIA,HOSPITAL,"> 100",F,2
TO,SEPTICEMIA,HOSPITAL,"> 100",M,3
AC,OUTRAS,AMBULANCIA,N/I,F,1
AC,OUTRAS,DOMICILIO,N/I,F,2
AC,OUTRAS,DOMICILIO,N/I,M,3
AC,OUTRAS,HOSPITAL,N/I,F,30
AC,OUTRAS,HOSPITAL,N/I,I,5
AC,OUTRAS,HOSPITAL,N/I,M,23
AC,OUTRAS,OUTRO,N/I,M,1
AC,OUTRAS,OUTROS_SERVICOS_SAUDE,N/I,F,1
AC,COVID,HOSPITAL,N/I,F,1
AC,COVID,HOSPITAL,N/I,M,1
AC,INSUFICIENCIA_RESPIRATORIA,HOSPITAL,N/I,M,1
AC,PNEUMONIA,HOSPITAL,N/I,F,1
AC,SEPTICEMIA,HOSPITAL,N/I,F,1
AL,OUTRAS,HOSPITAL,N/I,F,1
AL,OUTRAS,IGNORADO,N/I,F,1
AL,OUTRAS,IGNORADO,N/I,I,1161
AL,OUTRAS,OUTRO,N/I,M,2
AL,COVID,HOSPITAL,N/I,F,1
AL,COVID,HOSPITAL,N/I,M,1
AL,PNEUMONIA,IGNORADO,N/I,M,1
AL,SEPTICEMIA,HOSPITAL,N/I,M,1
AM,OUTRAS,DOMICILIO,N/I,F,4
AM,OUTRAS,DOMICILIO,N/I,I,1
AM,OUTRAS,DOMICILIO,N/I,M,1
AM,OUTRAS,HOSPITAL,N/I,F,3
AM,OUTRAS,HOSPITAL,N/I,M,5
AM,OUTRAS,IGNORADO,N/I,I,177
AM,OUTRAS,OUTRO,N/I,F,1
AM,OUTRAS,OUTRO,N/I,M,1
AM,COVID,HOSPITAL,N/I,M,1
AM,PNEUMONIA,HOSPITAL,N/I,F,3
AM,SRAG,HOSPITAL,N/I,F,1
AP,OUTRAS,DOMICILIO,N/I,F,1
AP,OUTRAS,DOMICILIO,N/I,M,7
AP,OUTRAS,HOSPITAL,N/I,F,9
AP,OUTRAS,HOSPITAL,N/I,M,15
AP,OUTRAS,OUTRO,N/I,M,1
AP,OUTRAS,OUTROS_SERVICOS_SAUDE,N/I,F,1
AP,OUTRAS,OUTROS_SERVICOS_SAUDE,N/I,M,1
AP,COVID,HOSPITAL,N/I,M,3
AP,INSUFICIENCIA_RESPIRATORIA,DOMICILIO,N/I,M,3
AP,INSUFICIENCIA_RESPIRATORIA,HOSPITAL,N/I,F,1
AP,INSUFICIENCIA_RESPIRATORIA,HOSPITAL,N/I,M,4
AP,PNEUMONIA,DOMICILIO,N/I,F,1
AP,PNEUMONIA,HOSPITAL,N/I,F,2
AP,PNEUMONIA,HOSPITAL,N/I,M,2
AP,PNEUMONIA,OUTROS_SERVICOS_SAUDE,N/I,M,1
AP,SEPTICEMIA,HOSPITAL,N/I,F,5
AP,SEPTICEMIA,HOSPITAL,N/I,M,9
BA,OUTRAS,DOMICILIO,N/I,F,53
BA,OUTRAS,DOMICILIO,N/I,I,5
BA,OUTRAS,DOMICILIO,N/I,M,71
BA,OUTRAS,HOSPITAL,N/I,F,609
BA,OUTRAS,HOSPITAL,N/I,I,33
BA,OUTRAS,HOSPITAL,N/I,M,672
BA,OUTRAS,IGNORADO,N/I,F,17
BA,OUTRAS,IGNORADO,N/I,I,242
BA,OUTRAS,IGNORADO,N/I,M,21
BA,OUTRAS,OUTRO,N/I,F,8
BA,OUTRAS,OUTRO,N/I,I,1
BA,OUTRAS,OUTRO,N/I,M,23
BA,OUTRAS,OUTROS_SERVICOS_SAUDE,N/I,F,21
BA,OUTRAS,OUTROS_SERVICOS_SAUDE,N/I,I,5
BA,OUTRAS,OUTROS_SERVICOS_SAUDE,N/I,M,35
BA,OUTRAS,VIA_PUBLICA,N/I,F,9
BA,OUTRAS,VIA_PUBLICA,N/I,I,2
BA,OUTRAS,VIA_PUBLICA,N/I,M,12
BA,COVID,DOMICILIO,N/I,F,1
BA,COVID,DOMICILIO,N/I,I,1
BA,COVID,HOSPITAL,N/I,F,5
BA,COVID,HOSPITAL,N/I,I,3
BA,COVID,HOSPITAL,N/I,M,6
BA,COVID,OUTROS_SERVICOS_SAUDE,N/I,M,2
BA,INDETERMINADA,DOMICILIO,N/I,F,1
BA,INDETERMINADA,OUTRO,N/I,M,1
BA,INDETERMINADA,OUTROS_SERVICOS_SAUDE,N/I,M,1
BA,INDETERMINADA,VIA_PUBLICA,N/I,M,2
BA,INSUFICIENCIA_RESPIRATORIA,DOMICILIO,N/I,F,4
BA,INSUFICIENCIA_RESPIRATORIA,DOMICILIO,N/I,M,6
BA,INSUFICIENCIA_RESPIRATORIA,HOSPITAL,N/I,F,13
BA,INSUFICIENCIA_RESPIRATORIA,HOSPITAL,N/I,I,2
BA,INSUFICIENCIA_RESPIRATORIA,HOSPITAL,N/I,M,9
BA,INSUFICIENCIA_RESPIRATORIA,OUTRO,N/I,M,1
BA,INSUFICIENCIA_RESPIRATORIA,OUTROS_SERVICOS_SAUDE,N/I,F,2
BA,INSUFICIENCIA_RESPIRATORIA,OUTROS_SERVICOS_SAUDE,N/I,M,2
BA,PNEUMONIA,DOMICILIO,N/I,F,1
BA,PNEUMONIA,DOMICILIO,N/I,M,2
BA,PNEUMONIA,HOSPITAL,N/I,F,8
BA,PNEUMONIA,HOSPITAL,N/I,I,1
BA,PNEUMONIA,HOSPITAL,N/I,M,7
BA,PNEUMONIA,OUTRO,N/I,M,1
BA,PNEUMONIA,OUTROS_SERVICOS_SAUDE,N/I,F,1
BA,SEPTICEMIA,DOMICILIO,N/I,F,3
BA,SEPTICEMIA,DOMICILIO,N/I,M,1
BA,SEPTICEMIA,HOSPITAL,N/I,F,12
BA,SEPTICEMIA,HOSPITAL,N/I,I,1
BA,SEPTICEMIA,HOSPITAL,N/I,M,11
BA,SEPTICEMIA,OUTRO,N/I,M,1
BA,SEPTICEMIA,OUTROS_SERVICOS_SAUDE,N/I,F,2
BA,SEPTICEMIA,OUTROS_SERVICOS_SAUDE,N/I,M,1
BA,SRAG,HOSPITAL,N/I,F,1
BA,SRAG,HOSPITAL,N/I,M,2
CE,OUTRAS,DOMICILIO,N/I,F,59
CE,OUTRAS,DOMICILIO,N/I,I,4
CE,OUTRAS,DOMICILIO,N/I,M,55
CE,OUTRAS,HOSPITAL,N/I,F,56
CE,OUTRAS,HOSPITAL,N/I,I,5
CE,OUTRAS,HOSPITAL,N/I,M,69
CE,OUTRAS,IGNORADO,N/I,F,44
CE,OUTRAS,IGNORADO,N/I,I,415
CE,OUTRAS,IGNORADO,N/I,M,53
CE,OUTRAS,OUTRO,N/I,F,4
CE,OUTRAS,OUTRO,N/I,M,2
CE,OUTRAS,OUTROS_SERVICOS_SAUDE,N/I,F,8
CE,OUTRAS,OUTROS_SERVICOS_SAUDE,N/I,M,3
CE,OUTRAS,VIA_PUBLICA,N/I,F,2
CE,OUTRAS,VIA_PUBLICA,N/I,M,2
CE,COVID,DOMICILIO,N/I,F,2
CE,COVID,DOMICILIO,N/I,M,2
CE,COVID,HOSPITAL,N/I,F,28
CE,COVID,HOSPITAL,N/I,I,1
CE,COVID,HOSPITAL,N/I,M,31
CE,COVID,IGNORADO,N/I,F,1
CE,COVID,OUTROS_SERVICOS_SAUDE,N/I,F,4
CE,COVID,OUTROS_SERVICOS_SAUDE,N/I,M,7
CE,INDETERMINADA,DOMICILIO,N/I,M,2
CE,INSUFICIENCIA_RESPIRATORIA,AMBULANCIA,N/I,F,1
CE,INSUFICIENCIA_RESPIRATORIA,DOMICILIO,N/I,F,4
CE,INSUFICIENCIA_RESPIRATORIA,DOMICILIO,N/I,M,6
CE,INSUFICIENCIA_RESPIRATORIA,HOSPITAL,N/I,F,12
CE,INSUFICIENCIA_RESPIRATORIA,HOSPITAL,N/I,M,9
CE,INSUFICIENCIA_RESPIRATORIA,OUTROS_SERVICOS_SAUDE,N/I,F,2
CE,INSUFICIENCIA_RESPIRATORIA,OUTROS_SERVICOS_SAUDE,N/I,M,4
CE,PNEUMONIA,DOMICILIO,N/I,F,9
CE,PNEUMONIA,DOMICILIO,N/I,M,4
CE,PNEUMONIA,HOSPITAL,N/I,F,15
CE,PNEUMONIA,HOSPITAL,N/I,M,24
CE,PNEUMONIA,IGNORADO,N/I,F,1
CE,PNEUMONIA,IGNORADO,N/I,M,1
CE,PNEUMONIA,OUTROS_SERVICOS_SAUDE,N/I,F,2
CE,PNEUMONIA,OUTROS_SERVICOS_SAUDE,N/I,M,2
CE,SEPTICEMIA,DOMICILIO,N/I,F,4
CE,SEPTICEMIA,DOMICILIO,N/I,M,2
CE,SEPTICEMIA,HOSPITAL,N/I,F,16
CE,SEPTICEMIA,HOSPITAL,N/I,M,20
CE,SEPTICEMIA,OUTROS_SERVICOS_SAUDE,N/I,F,3
CE,SEPTICEMIA,OUTROS_SERVICOS_SAUDE,N/I,M,2
CE,SRAG,HOSPITAL,N/I,F,4
CE,SRAG,HOSPITAL,N/I,M,1
CE,SRAG,OUTROS_SERVICOS_SAUDE,N/I,F,1
DF,OUTRAS,DOMICILIO,N/I,F,1
DF,OUTRAS,DOMICILIO,N/I,M,4
DF,OUTRAS,HOSPITAL,N/I,F,144
DF,OUTRAS,HOSPITAL,N/I,I,7
DF,OUTRAS,HOSPITAL,N/I,M,159
DF,OUTRAS,IGNORADO,N/I,F,2
DF,OUTRAS,IGNORADO,N/I,I,2
DF,OUTRAS,IGNORADO,N/I,M,1
DF,OUTRAS,OUTRO,N/I,M,1
DF,COVID,HOSPITAL,N/I,F,4
DF,COVID,HOSPITAL,N/I,M,2
DF,COVID,OUTRO,N/I,F,1
DF,INDETERMINADA,HOSPITAL,N/I,F,5
DF,INDETERMINADA,HOSPITAL,N/I,M,4
DF,INSUFICIENCIA_RESPIRATORIA,HOSPITAL,N/I,F,2
DF,INSUFICIENCIA_RESPIRATORIA,HOSPITAL,N/I,M,1
DF,SEPTICEMIA,HOSPITAL,N/I,M,1
ES,OUTRAS,DOMICILIO,N/I,F,7
ES,OUTRAS,DOMICILIO,N/I,M,6
ES,OUTRAS,HOSPITAL,N/I,F,16
ES,OUTRAS,HOSPITAL,N/I,M,29
ES,OUTRAS,IGNORADO,N/I,F,180
ES,OUTRAS,IGNORADO,N/I,I,7
ES,OUTRAS,IGNORADO,N/I,M,218
ES,OUTRAS,OUTROS_SERVICOS_SAUDE,N/I,F,1
ES,OUTRAS,OUTROS_SERVICOS_SAUDE,N/I,M,6
ES,OUTRAS,VIA_PUBLICA,N/I,M,1
ES,COVID,HOSPITAL,N/I,F,4
ES,COVID,HOSPITAL,N/I,M,3
ES,COVID,IGNORADO,N/I,F,1
ES,COVID,IGNORADO,N/I,I,1
ES,COVID,IGNORADO,N/I,M,3
ES,INDETERMINADA,HOSPITAL,N/I,M,1
ES,INDETERMINADA,OUTROS_SERVICOS_SAUDE,N/I,M,1
ES,INSUFICIENCIA_RESPIRATORIA,DOMICILIO,N/I,F,2
ES,INSUFICIENCIA_RESPIRATORIA,DOMICILIO,N/I,M,3
ES,INSUFICIENCIA_RESPIRATORIA,IGNORADO,N/I,M,2
ES,INSUFICIENCIA_RESPIRATORIA,OUTROS_SERVICOS_SAUDE,N/I,M,1
ES,PNEUMONIA,HOSPITAL,N/I,F,1
ES,PNEUMONIA,HOSPITAL,N/I,M,4
ES,PNEUMONIA,IGNORADO,N/I,M,1
ES,SEPTICEMIA,DOMICILIO,N/I,F,1
ES,SEPTICEMIA,HOSPITAL,N/I,F,2
ES,SEPTICEMIA,HOSPITAL,N/I,M,2
ES,SEPTICEMIA,OUTRO,N/I,F,1
ES,SRAG,DOMICILIO,N/I,M,1
ES,SRAG,IGNORADO,N/I,M,1
GO,OUTRAS,DOMICILIO,N/I,F,10
GO,OUTRAS,DOMICILIO,N/I,I,1
GO,OUTRAS,DOMICILIO,N/I,M,4
GO,OUTRAS,HOSPITAL,N/I,F,172
GO,OUTRAS,HOSPITAL,N/I,I,28
GO,OUTRAS,HOSPITAL,N/I,M,191
GO,OUTRAS,IGNORADO,N/I,F,1
GO,OUTRAS,IGNORADO,N/I,I,33
GO,OUTRAS,IGNORADO,N/I,M,5
GO,OUTRAS,OUTRO,N/I,F,3
GO,OUTRAS,OUTRO,N/I,I,2
GO,OUTRAS,OUTRO,N/I,M,5
GO,OUTRAS,OUTROS_SERVICOS_SAUDE,N/I,F,11
GO,OUTRAS,OUTROS_SERVICOS_SAUDE,N/I,M,16
GO,OUTRAS,VIA_PUBLICA,N/I,F,1
GO,OUTRAS,VIA_PUBLICA,N/I,M,5
GO,COVID,DOMICILIO,N/I,F,1
GO,COVID,HOSPITAL,N/I,F,3
GO,COVID,HOSPITAL,N/I,I,2
GO,COVID,HOSPITAL,N/I,M,2
GO,INDETERMINADA,HOSPITAL,N/I,F,3
GO,INDETERMINADA,HOSPITAL,N/I,M,2
GO,INSUFICIENCIA_RESPIRATORIA,HOSPITAL,N/I,F,3
GO,INSUFICIENCIA_RESPIRATORIA,OUTROS_SERVICOS_SAUDE,N/I,F,1
GO,INSUFICIENCIA_RESPIRATORIA,OUTROS_SERVICOS_SAUDE,N/I,M,1
GO,PNEUMONIA,HOSPITAL,N/I,M,3
GO,PNEUMONIA,OUTROS_SERVICOS_SAUDE,N/I,M,1
GO,SEPTICEMIA,HOSPITAL,N/I,F,4
GO,SEPTICEMIA,HOSPITAL,N/I,I,1
GO,SEPTICEMIA,HOSPITAL,N/I,M,3
MA,OUTRAS,DOMICILIO,N/I,F,15
MA,OUTRAS,DOMICILIO,N/I,I,57
MA,OUTRAS,DOMICILIO,N/I,M,13
MA,OUTRAS,HOSPITAL,N/I,F,38
MA,OUTRAS,HOSPITAL,N/I,I,78
MA,OUTRAS,HOSPITAL,N/I,M,42
